time,temp_avg_c,temp_max_c,temp_min_c
2000-03-31,20.281625000000027,24.02600000000001,18.21700000000004
2000-04-01,20.620000000000026,24.94300000000004,16.910000000000025
2000-04-02,18.953250000000025,20.498000000000047,17.773000000000025
2000-04-03,17.365875000000024,19.251000000000033,16.30800000000005
2000-04-04,18.152125000000034,21.128000000000043,16.162000000000035
2000-04-05,19.29387500000003,22.715000000000032,16.988
2000-04-06,19.407000000000025,23.912000000000035,15.80800000000005
2000-04-07,20.063250000000025,25.059000000000026,16.090000000000032
2000-04-08,21.062000000000033,27.29600000000005,16.758000000000038
2000-04-09,21.044125000000022,27.926000000000045,15.863
2000-04-10,20.74400000000002,27.927999999999997,15.01400000000001
2000-04-11,21.340000000000018,28.528999999999996,16.609000000000037
2000-04-12,20.82037500000002,28.05400000000003,15.910000000000025
2000-04-13,22.041625000000018,27.41900000000004,18.298000000000002
2000-04-14,21.08225000000003,24.223000000000013,18.900000000000034
2000-04-15,19.79200000000003,23.15300000000002,16.854000000000042
2000-04-16,18.48937500000003,21.979000000000042,14.191000000000031
2000-04-17,18.805250000000022,22.732000000000028,16.112000000000023
2000-04-18,20.95025000000001,25.411,18.062000000000012
2000-04-19,21.657750000000014,24.15700000000004,19.75400000000002
2000-04-20,20.112875000000024,22.90300000000002,18.071000000000026
2000-04-21,16.35312500000002,21.496000000000038,12.251000000000033
2000-04-22,14.868500000000026,20.180000000000007,8.90100000000001
2000-04-23,18.153625000000027,22.918000000000006,14.842000000000041
2000-04-24,18.810625000000023,26.376000000000033,13.886000000000024
2000-04-25,18.86387500000003,24.513000000000034,15.407000000000039
2000-04-26,19.279125000000022,26.086000000000013,14.700000000000045
2000-04-27,19.188000000000024,27.15300000000002,14.095000000000027
2000-04-28,19.28875000000002,27.601,14.235000000000014
2000-04-29,18.722750000000033,26.772000000000048,12.985000000000014
2000-04-30,20.258500000000026,28.95700000000005,15.024000000000001
2000-05-01,21.344375000000028,27.396000000000015,17.29200000000003
2000-05-02,22.395000000000017,27.78000000000003,17.67700000000002
2000-05-03,21.76050000000002,26.80600000000004,18.605999999999995
2000-05-04,20.34525000000003,25.949000000000012,16.114000000000033
2000-05-05,21.45037500000003,26.30600000000004,18.152000000000044
2000-05-06,21.16100000000003,25.964,18.67900000000003
2000-05-07,17.77725000000003,19.25400000000002,15.822000000000003
2000-05-08,16.998125000000023,20.049000000000035,15.177999999999997
2000-05-09,17.16362500000003,18.64300000000003,16.186000000000035
2000-05-10,15.78550000000002,18.418000000000006,11.846000000000004
2000-05-11,15.275125000000024,17.55000000000001,12.882000000000005
2000-05-12,16.316625000000023,19.487000000000023,13.966000000000008
2000-05-13,16.702625000000026,21.575000000000045,12.688000000000045
2000-05-14,17.079750000000033,23.378000000000043,13.109000000000037
2000-05-15,17.843500000000034,25.236000000000047,13.426000000000045
2000-05-16,19.110000000000028,25.994000000000028,15.05400000000003
2000-05-17,20.334875000000032,24.647000000000048,18.59400000000005
2000-05-18,14.74312500000002,17.77600000000001,11.094000000000051
2000-05-19,13.702625000000033,16.109000000000037,11.67100000000005
2000-05-20,14.41175000000002,16.610000000000014,12.736000000000047
2000-05-21,14.912500000000023,17.43300000000005,13.41900000000004
2000-05-22,15.81525000000002,19.063000000000045,14.213999999999999
2000-05-23,16.494750000000025,21.584000000000003,13.277000000000044
2000-05-24,17.22150000000002,21.68900000000002,14.324000000000012
2000-05-25,16.863250000000022,24.084000000000003,12.854000000000042
2000-05-26,18.784750000000024,25.366000000000042,14.230999999999995
2000-05-27,18.33175000000002,21.148000000000025,16.551000000000045
2000-05-28,15.200125000000028,19.135000000000048,11.114000000000033
2000-05-29,11.121250000000025,18.164000000000044,5.864000000000033
2000-05-30,13.147250000000021,21.120000000000005,8.723000000000013
2000-05-31,16.54325000000002,21.46900000000005,12.557000000000016
2000-06-01,13.553625000000025,17.352000000000032,9.441000000000031
2000-06-02,15.04412500000003,18.599000000000046,13.049000000000035
2000-06-03,16.30625000000002,19.432000000000016,14.370000000000005
2000-06-04,17.78287500000001,21.673000000000002,15.745000000000005
2000-06-05,18.24887500000002,23.485000000000014,15.543000000000006
2000-06-06,17.680125000000025,24.14100000000002,14.122000000000014
2000-06-07,17.33962500000002,25.01800000000003,14.012
2000-06-08,17.932625000000016,25.095000000000027,14.045000000000016
2000-06-09,18.892375000000023,25.524,15.145000000000039
2000-06-10,17.274250000000038,22.56400000000002,12.711000000000013
2000-06-11,17.856000000000023,25.52800000000002,13.659000000000049
2000-06-12,18.692500000000024,25.323000000000036,15.16700000000003
2000-06-13,19.60887500000002,24.706000000000017,16.872000000000014
2000-06-14,19.934375000000024,25.196000000000026,16.775000000000034
2000-06-15,19.547125000000023,25.535000000000025,15.845000000000027
2000-06-16,19.12300000000002,26.102000000000032,15.26400000000001
2000-06-17,18.83275000000002,24.94500000000005,15.379999999999995
2000-06-18,18.131125000000026,24.321000000000026,12.829000000000008
2000-06-19,20.335500000000017,24.721000000000004,17.99200000000002
2000-06-20,19.03012500000002,22.723000000000013,16.956000000000017
2000-06-21,15.052125000000018,16.436000000000035,13.865000000000009
2000-06-22,12.715750000000021,16.47800000000001,8.055000000000007
2000-06-23,13.393375000000013,19.989000000000033,9.747000000000014
2000-06-24,16.892375000000023,22.823000000000036,13.472000000000037
2000-06-25,18.74487500000003,24.593000000000018,15.494000000000028
2000-06-26,19.44512500000002,24.77800000000002,16.39100000000002
2000-06-27,18.37500000000003,22.604000000000042,15.04200000000003
2000-06-28,19.034125000000024,25.285000000000025,15.344000000000051
2000-06-29,19.63562500000002,26.516999999999996,16.08000000000004
2000-06-30,20.454125000000026,23.946000000000026,17.037000000000035
2000-07-01,17.43775000000003,23.307000000000016,14.592000000000041
2000-07-02,18.422000000000025,26.06800000000004,14.213999999999999
2000-07-03,15.718875000000018,17.614000000000033,11.677999999999997
2000-07-04,14.312625000000025,17.051000000000045,12.469000000000051
2000-07-05,17.038375000000023,20.785000000000025,14.903999999999996
2000-07-06,17.73300000000002,23.384000000000015,14.05400000000003
2000-07-07,17.69912500000003,24.100000000000023,13.967000000000041
2000-07-08,18.771750000000026,24.783000000000015,14.718000000000018
2000-07-09,20.413500000000028,26.773000000000025,17.30400000000003
2000-07-10,20.76412500000002,26.449000000000012,18.62700000000001
2000-07-11,20.978000000000016,26.992999999999995,18.222000000000037
2000-07-12,17.37650000000003,20.688000000000045,13.914000000000044
2000-07-13,11.119000000000028,12.456000000000017,9.987000000000023
2000-07-14,11.52887500000002,14.959000000000003,9.470000000000027
2000-07-15,15.916250000000026,21.840000000000032,12.814999999999998
2000-07-16,14.732250000000029,16.835000000000036,11.564000000000021
2000-07-17,7.9606250000000145,12.894000000000005,2.305000000000007
2000-07-18,8.782750000000021,16.03000000000003,4.734000000000037
2000-07-19,11.777875000000023,19.310000000000002,7.770000000000039
2000-07-20,10.685000000000024,16.199000000000012,6.6299999999999955
2000-07-21,12.474875000000026,21.522000000000048,7.675000000000011
2000-07-22,18.04525000000003,24.54000000000002,13.955000000000041
2000-07-23,16.61537500000003,20.088000000000022,13.721000000000004
2000-07-24,11.278375000000032,13.56800000000004,9.648000000000025
2000-07-25,11.790125000000025,15.954000000000008,9.194000000000017
2000-07-26,12.74575000000003,15.14100000000002,11.491000000000042
2000-07-27,12.513625000000019,16.079000000000008,10.566000000000031
2000-07-28,14.682500000000026,19.972000000000037,12.04600000000005
2000-07-29,14.792875000000024,21.65100000000001,9.724000000000046
2000-07-30,15.305000000000028,21.80000000000001,11.18300000000005
2000-07-31,15.248625000000025,21.24200000000002,10.789000000000044
2000-08-01,15.775375000000025,21.78800000000001,11.774000000000001
2000-08-02,17.437125000000023,22.926000000000045,13.788000000000011
2000-08-03,16.825500000000027,20.19300000000004,14.496000000000038
2000-08-04,12.646250000000023,13.789000000000044,10.658000000000015
2000-08-05,11.27650000000002,15.783000000000015,8.393000000000029
2000-08-06,14.54125000000002,19.790999999999997,11.234000000000037
2000-08-07,17.852625000000025,22.335000000000036,15.675000000000011
2000-08-08,18.259875000000022,24.43100000000004,14.201999999999998
2000-08-09,19.316375000000022,27.584000000000003,15.213999999999999
2000-08-10,14.364625000000018,18.230999999999995,12.262
2000-08-11,11.72350000000003,12.334000000000003,10.200000000000045
2000-08-12,9.053250000000027,10.620000000000005,7.732000000000028
2000-08-13,11.214125000000031,14.984000000000037,9.246000000000038
2000-08-14,14.04650000000003,20.01800000000003,10.147000000000048
2000-08-15,17.428625000000032,25.225000000000023,13.485000000000014
2000-08-16,15.171750000000024,16.668000000000006,13.075000000000045
2000-08-17,15.72662500000002,20.510000000000048,12.290999999999997
2000-08-18,16.48600000000002,17.89500000000004,14.52800000000002
2000-08-19,14.119750000000025,17.706000000000017,11.113
2000-08-20,17.152125000000026,22.352000000000032,14.090000000000032
2000-08-21,18.72012500000003,26.424000000000035,14.347000000000037
2000-08-22,19.067875000000036,27.486000000000047,13.979000000000042
2000-08-23,18.996000000000024,27.52000000000004,14.113
2000-08-24,20.366375000000026,29.278999999999996,15.33200000000005
2000-08-25,21.169000000000025,29.998000000000047,16.759000000000015
2000-08-26,24.226375000000026,30.611000000000047,20.52800000000002
2000-08-27,18.436750000000018,21.454000000000008,15.680000000000007
2000-08-28,16.965000000000025,19.972000000000037,14.736000000000047
2000-08-29,14.80225000000003,17.658000000000015,12.506000000000029
2000-08-30,15.04600000000002,18.849000000000046,11.801000000000045
2000-08-31,17.636625000000024,21.458000000000027,14.979000000000042
2000-09-01,17.679875000000017,19.862000000000023,15.317000000000007
2000-09-02,13.595625000000027,14.57000000000005,12.950000000000045
2000-09-03,13.131125000000019,14.062000000000012,12.008000000000038
2000-09-04,11.980875000000019,13.323000000000036,11.019000000000005
2000-09-05,14.038375000000023,17.214,11.882000000000005
2000-09-06,14.759625000000028,16.384000000000015,13.784000000000049
2000-09-07,15.388625000000019,17.735000000000014,13.999000000000024
2000-09-08,16.84650000000002,21.39300000000003,13.954000000000008
2000-09-09,17.77837500000002,20.87700000000001,15.362000000000023
2000-09-10,19.20200000000002,25.25200000000001,15.201000000000022
2000-09-11,21.70425000000003,27.787000000000035,17.86700000000002
2000-09-12,20.077500000000022,22.33200000000005,18.504999999999995
2000-09-13,20.162875000000028,24.351,17.585000000000036
2000-09-14,19.711000000000027,22.46900000000005,17.199000000000012
2000-09-15,20.818875000000034,25.049000000000035,18.313000000000045
2000-09-16,16.813750000000027,18.686000000000035,14.583000000000027
2000-09-17,14.81150000000003,16.65500000000003,13.563000000000045
2000-09-18,17.689250000000015,21.92900000000003,15.043000000000006
2000-09-19,20.183500000000038,24.787000000000035,16.751000000000033
2000-09-20,19.575375000000037,25.15900000000005,13.135000000000048
2000-09-21,22.301625000000023,29.384000000000015,17.720000000000027
2000-09-22,19.853500000000018,25.355999999999995,16.360000000000014
2000-09-23,18.949750000000023,27.121000000000038,14.548000000000002
2000-09-24,22.776625000000017,29.826999999999998,18.096000000000004
2000-09-25,12.802625000000027,15.996000000000038,11.240000000000009
2000-09-26,10.990875000000031,12.759000000000015,9.614000000000033
2000-09-27,13.726125000000039,17.20300000000003,11.05800000000005
2000-09-28,16.823375000000027,21.062000000000012,14.075000000000045
2000-09-29,18.385375000000025,22.700000000000045,15.857000000000028
2000-09-30,18.660375000000016,25.286,14.257000000000005
2000-10-01,18.465875000000032,25.28800000000001,13.811000000000035
2000-10-02,20.258250000000018,27.70500000000004,14.900000000000034
2000-10-03,22.45762500000002,30.233000000000004,17.496000000000038
2000-10-04,23.869000000000014,33.629999999999995,17.274
2000-10-05,21.237125000000027,25.40700000000004,18.817000000000007
2000-10-06,17.210125000000026,19.912000000000035,15.376000000000033
2000-10-07,16.710500000000017,20.465000000000032,13.463999999999999
2000-10-08,16.156625000000027,19.646000000000015,13.492999999999995
2000-10-09,19.51275000000002,24.899,15.740000000000009
2000-10-10,22.232500000000023,28.99200000000002,18.656000000000006
2000-10-11,20.51825000000003,26.039000000000044,16.962000000000046
2000-10-12,23.23762500000003,28.932000000000016,18.93900000000002
2000-10-13,22.929000000000016,27.007000000000005,20.64500000000004
2000-10-14,20.640375000000013,25.415999999999997,17.754999999999995
2000-10-15,19.349625000000024,22.986000000000047,17.114000000000033
2000-10-16,20.502875000000017,25.239000000000033,17.673000000000002
2000-10-17,22.43625000000003,28.432000000000016,18.873000000000047
2000-10-18,23.36637500000002,28.751000000000033,20.221000000000004
2000-10-19,21.366750000000025,25.67100000000005,17.656000000000006
2000-10-20,21.86400000000002,29.003000000000043,17.480999999999995
2000-10-21,20.783625000000022,22.31400000000002,19.076000000000022
2000-10-22,19.489250000000034,24.501000000000033,15.287000000000035
2000-10-23,22.672750000000022,29.360000000000014,18.333000000000027
2000-10-24,22.812750000000023,28.995000000000005,19.423000000000002
2000-10-25,20.464875000000028,23.15100000000001,18.658000000000015
2000-10-26,21.977000000000032,27.613,18.438000000000045
2000-10-27,22.64150000000003,27.99200000000002,19.878000000000043
2000-10-28,19.067875000000022,20.870000000000005,17.172000000000025
2000-10-29,15.911375000000021,16.781000000000006,14.87700000000001
2000-10-30,16.772000000000034,20.426000000000045,14.360000000000014
2000-10-31,18.96225000000002,22.885000000000048,17.150000000000034
2000-11-01,19.83075000000003,24.312000000000012,16.236000000000047
2000-11-02,20.65625000000002,25.76400000000001,16.59400000000005
2000-11-03,21.72762500000003,27.549000000000035,18.590000000000032
2000-11-04,18.471875000000026,19.68300000000005,17.682000000000016
2000-11-05,18.877125000000014,20.633000000000038,17.54000000000002
2000-11-06,18.948375000000013,20.435000000000002,18.071000000000026
2000-11-07,18.444875000000025,20.459000000000003,17.383000000000038
2000-11-08,17.40362500000002,20.589,15.316000000000031
2000-11-09,18.634125000000026,23.482000000000028,14.302000000000021
2000-11-10,20.740875000000024,26.357000000000028,17.198000000000036
2000-11-11,19.814000000000014,22.759000000000015,17.75200000000001
2000-11-12,21.240375000000014,25.549000000000035,18.230000000000018
2000-11-13,22.240625000000016,25.557000000000016,20.045000000000016
2000-11-14,18.191750000000027,20.26600000000002,15.62700000000001
2000-11-15,17.199625000000026,19.90700000000004,15.729000000000042
2000-11-16,17.24637500000003,21.65900000000005,13.40300000000002
2000-11-17,18.987000000000037,23.39500000000004,16.112000000000023
2000-11-18,19.449125000000024,21.964,17.612000000000023
2000-11-19,20.942000000000014,24.442000000000007,17.769000000000005
2000-11-20,21.712250000000026,26.789000000000044,18.11500000000001
2000-11-21,20.416500000000028,23.602000000000032,17.91500000000002
2000-11-22,20.34025000000002,24.673000000000002,16.64300000000003
2000-11-23,20.175250000000027,24.265000000000043,16.585000000000036
2000-11-24,22.232375000000026,26.418000000000006,18.510000000000048
2000-11-25,22.12162500000003,25.45500000000004,19.94100000000003
2000-11-26,17.59437500000002,19.123000000000047,16.20500000000004
2000-11-27,20.213875000000023,25.79600000000005,17.047000000000025
2000-11-28,21.598000000000027,25.388000000000034,18.271000000000015
2000-11-29,22.49537500000003,25.718000000000018,19.932000000000016
2000-11-30,20.361125000000023,22.05400000000003,17.778999999999996
2000-12-01,16.693125000000016,17.697000000000003,16.049000000000035
2000-12-02,17.901000000000018,21.329000000000008,15.882000000000005
2000-12-03,21.26725000000002,25.555000000000007,17.87900000000002
2000-12-04,22.31550000000002,25.61500000000001,20.074000000000012
2000-12-05,20.923625000000023,22.435000000000002,17.838000000000022
2000-12-06,18.169625000000018,20.86700000000002,16.569000000000017
2000-12-07,18.69362500000002,22.947000000000003,14.76400000000001
2000-12-08,20.77825000000003,25.14100000000002,17.05600000000004
2000-12-09,23.26850000000003,29.20500000000004,18.976
2000-12-10,21.69837500000002,23.835000000000036,19.870000000000005
2000-12-11,21.11575000000002,25.239000000000033,18.019000000000005
2000-12-12,21.38712500000002,27.575000000000045,17.312000000000012
2000-12-13,22.25000000000003,25.90900000000005,19.295000000000016
2000-12-14,22.872875000000022,26.394000000000005,20.355000000000018
2000-12-15,22.88250000000003,26.247000000000014,20.071000000000026
2000-12-16,22.270000000000017,24.970000000000027,20.886000000000024
2000-12-17,17.11137500000003,18.58000000000004,16.286
2000-12-18,16.33600000000002,17.55400000000003,15.438000000000045
2000-12-19,17.734125000000013,20.244000000000028,16.26800000000003
2000-12-20,20.14300000000003,24.924000000000035,16.08000000000004
2000-12-21,20.87600000000002,25.742999999999995,16.230999999999995
2000-12-22,22.81375000000002,27.561000000000035,19.147000000000048
2000-12-23,22.664375000000014,26.906000000000006,19.90100000000001
2000-12-24,21.571875000000027,24.187000000000012,19.075000000000045
2000-12-25,22.66887500000003,26.374000000000024,19.93300000000005
2000-12-26,23.189625000000028,25.859000000000037,20.891999999999996
2000-12-27,23.593250000000005,26.117999999999995,21.14300000000003
2000-12-28,23.844500000000025,27.714,21.213000000000022
2000-12-29,22.48312500000003,23.69500000000005,21.12700000000001
2000-12-30,23.31137500000002,26.30600000000004,21.56600000000003
2000-12-31,20.118750000000027,21.920000000000016,18.715000000000032
2001-01-01,19.506750000000018,21.92500000000001,18.0
2001-01-02,19.405500000000018,23.624000000000024,16.24200000000002
2001-01-03,19.85287500000002,22.45500000000004,18.30600000000004
2001-01-04,20.832750000000026,22.589,19.424000000000035
2001-01-05,23.663875000000026,28.361000000000047,20.42700000000002
2001-01-06,24.50500000000003,29.364000000000033,20.60300000000001
2001-01-07,24.796500000000016,30.24200000000002,20.646000000000015
2001-01-08,24.980125000000022,30.382000000000005,20.608000000000004
2001-01-09,24.947000000000024,30.80200000000002,21.249000000000024
2001-01-10,23.789000000000023,26.87700000000001,20.866000000000042
2001-01-11,23.26362500000002,26.16700000000003,20.802999999999997
2001-01-12,21.24525000000002,23.091000000000008,19.173000000000002
2001-01-13,22.548625000000015,26.160000000000025,20.189999999999998
2001-01-14,21.023000000000025,24.074000000000012,17.50200000000001
2001-01-15,22.37500000000002,26.234000000000037,19.841000000000008
2001-01-16,22.726125000000017,26.561000000000035,19.660000000000025
2001-01-17,23.354125000000025,28.674000000000035,19.551000000000045
2001-01-18,22.92950000000001,28.447000000000003,18.507000000000005
2001-01-19,23.085875000000023,28.120000000000005,18.87700000000001
2001-01-20,21.39312500000002,25.545000000000016,18.158000000000015
2001-01-21,21.32562500000001,26.51600000000002,17.810000000000002
2001-01-22,20.810875000000017,24.438000000000045,17.668000000000006
2001-01-23,21.356875000000024,26.949000000000012,15.994000000000028
2001-01-24,22.576500000000024,25.29400000000004,20.384000000000015
2001-01-25,23.461375000000025,27.819000000000017,21.057000000000016
2001-01-26,23.939625000000014,26.959000000000003,21.329000000000008
2001-01-27,23.71325000000001,26.346000000000004,21.346000000000004
2001-01-28,24.767000000000024,29.031000000000006,21.334000000000003
2001-01-29,24.778875000000035,27.876000000000033,21.96900000000005
2001-01-30,23.191250000000032,24.14300000000003,21.843000000000018
2001-01-31,22.967125000000024,26.087000000000046,21.093000000000018
2001-02-01,23.74100000000002,26.882000000000005,21.28200000000004
2001-02-02,23.959125000000036,26.301000000000045,21.724000000000046
2001-02-03,24.00850000000002,26.27600000000001,21.944000000000017
2001-02-04,23.79362500000002,26.674000000000035,21.970000000000027
2001-02-05,24.02112500000002,27.55200000000002,20.836000000000013
2001-02-06,24.058750000000032,26.05400000000003,22.20500000000004
2001-02-07,23.36487500000002,25.872000000000014,21.585000000000036
2001-02-08,22.262875000000022,24.543000000000006,20.16500000000002
2001-02-09,22.38312500000002,24.879999999999995,20.498000000000047
2001-02-10,23.346250000000012,25.75,21.326000000000022
2001-02-11,24.080000000000027,27.31600000000003,20.749000000000024
2001-02-12,24.68450000000002,28.12900000000002,22.20700000000005
2001-02-13,23.186375000000027,24.049000000000035,21.715000000000032
2001-02-14,22.96875000000003,25.390000000000043,20.765000000000043
2001-02-15,23.484750000000012,26.247000000000014,21.314999999999998
2001-02-16,23.075500000000027,25.05800000000005,21.260000000000048
2001-02-17,22.291875000000026,24.87900000000002,20.92900000000003
2001-02-18,23.90437500000003,28.884000000000015,20.906000000000006
2001-02-19,23.511250000000032,28.674000000000035,18.76600000000002
2001-02-20,23.437125000000023,28.758000000000038,19.385000000000048
2001-02-21,22.32012500000002,26.33000000000004,18.312000000000012
2001-02-22,22.407000000000025,27.13100000000003,18.15100000000001
2001-02-23,23.37962500000002,27.513000000000034,19.843000000000018
2001-02-24,23.123625000000025,31.140000000000043,15.483000000000004
2001-02-25,22.977375000000016,28.713000000000022,18.016999999999996
2001-02-26,23.03437500000002,29.081000000000017,19.29600000000005
2001-02-27,21.86187500000002,27.00600000000003,18.733000000000004
2001-02-28,20.822375000000022,24.848000000000013,18.997000000000014
2001-03-01,21.026500000000027,24.069000000000017,19.069000000000017
2001-03-02,21.417625000000037,25.58200000000005,17.80800000000005
2001-03-03,21.992375000000024,29.61500000000001,17.823000000000036
2001-03-04,21.60525000000002,27.629999999999995,17.589
2001-03-05,21.900625000000026,25.588000000000022,19.194000000000017
2001-03-06,22.695875000000022,26.28800000000001,19.685000000000002
2001-03-07,22.47575000000002,25.625,19.685000000000002
2001-03-08,22.998625000000025,25.840000000000032,20.30200000000002
2001-03-09,21.750750000000025,22.647000000000048,20.588000000000022
2001-03-10,21.48737500000002,25.037000000000035,19.55600000000004
2001-03-11,21.429000000000023,24.302999999999997,19.25600000000003
2001-03-12,21.383250000000032,24.589,19.03400000000005
2001-03-13,22.049375000000026,25.43300000000005,20.039000000000044
2001-03-14,22.185250000000025,28.42100000000005,16.870000000000005
2001-03-15,23.262500000000024,27.298000000000002,20.071000000000026
2001-03-16,22.722000000000023,27.781000000000006,16.64300000000003
2001-03-17,22.821750000000023,27.449000000000012,19.366000000000042
2001-03-18,22.614750000000022,25.89100000000002,19.968000000000018
2001-03-19,22.820750000000025,25.21700000000004,20.95300000000003
2001-03-20,22.19450000000002,24.384000000000015,19.88100000000003
2001-03-21,22.60912500000002,26.763000000000034,19.375
2001-03-22,23.615625000000016,28.123000000000047,21.048000000000002
2001-03-23,24.119375000000026,27.883000000000038,21.105000000000018
2001-03-24,23.26675000000003,27.32000000000005,19.557000000000016
2001-03-25,22.719000000000023,27.060000000000002,18.18100000000004
2001-03-26,23.249000000000024,27.716000000000008,19.765000000000043
2001-03-27,22.711500000000022,24.58000000000004,20.65700000000004
2001-03-28,21.452125000000024,23.400000000000034,19.67700000000002
2001-03-29,21.48450000000001,22.997000000000014,20.814999999999998
